"Warning Type","Code","Warning"
"Bad practice Warning","CNT","Rough value of Math.PI found: 3.141592653489793"
"Bad practice Warning","CNT","Rough value of Math.PI found: 3.141592653489793"
"Bad practice Warning","CNT","Rough value of Math.PI/2 found: 1.570796251296997"
"Bad practice Warning","Co","org.apache.commons.math3.fitting.GaussianFitter$ParameterGuesser$1.compare(WeightedObservedPoint, WeightedObservedPoint) incorrectly handles double value"
"Bad practice Warning","Co","org.apache.commons.math3.fitting.GaussianFitter$ParameterGuesser$1.compare(WeightedObservedPoint, WeightedObservedPoint) incorrectly handles double value"
"Bad practice Warning","Co","org.apache.commons.math3.fitting.GaussianFitter$ParameterGuesser$1.compare(WeightedObservedPoint, WeightedObservedPoint) incorrectly handles double value"
"Bad practice Warning","Co","org.apache.commons.math3.optimization.fitting.GaussianFitter$ParameterGuesser$1.compare(WeightedObservedPoint, WeightedObservedPoint) incorrectly handles double value"
"Bad practice Warning","Co","org.apache.commons.math3.optimization.fitting.GaussianFitter$ParameterGuesser$1.compare(WeightedObservedPoint, WeightedObservedPoint) incorrectly handles double value"
"Bad practice Warning","Co","org.apache.commons.math3.optimization.fitting.GaussianFitter$ParameterGuesser$1.compare(WeightedObservedPoint, WeightedObservedPoint) incorrectly handles double value"
"Bad practice Warning","DMI","Random object created and used only once in org.apache.commons.math3.random.RandomDataGenerator.getSecRan()"
"Bad practice Warning","Eq","org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization$DataRow defines compareTo(MultivariateNormalMixtureExpectationMaximization$DataRow) and uses Object.equals()"
"Bad practice Warning","It","org.apache.commons.math3.util.MultidimensionalCounter$Iterator.next() cannot throw NoSuchElementException"
"Correctness Warning","FL","Using floating-point loop counters can lead to unexpected behavior."
"Dodgy code Warning","EI","org.apache.commons.math3.complex.ComplexFormat.getImaginaryFormat() may expose internal representation by returning ComplexFormat.imaginaryFormat"
"Dodgy code Warning","EI","org.apache.commons.math3.complex.ComplexFormat.getRealFormat() may expose internal representation by returning ComplexFormat.realFormat"
"Dodgy code Warning","EI","org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP.getAbsoluteAccuracy() may expose internal representation by returning BracketingNthOrderBrentSolverDFP.absoluteAccuracy"
"Dodgy code Warning","EI","org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP.getFunctionValueAccuracy() may expose internal representation by returning BracketingNthOrderBrentSolverDFP.functionValueAccuracy"
"Dodgy code Warning","EI","org.apache.commons.math3.dfp.BracketingNthOrderBrentSolverDFP.getRelativeAccuracy() may expose internal representation by returning BracketingNthOrderBrentSolverDFP.relativeAccuracy"
