"Warning Type","Code","Warning"
"Bad practice Warning","DMI","Random object created and used only once in org.apache.commons.math.random.RandomDataImpl.getSecRan()"
"Bad practice Warning","DMI","Random object created and used only once in org.apache.commons.math.random.RandomDataImpl.reSeedSecure()"
"Bad practice Warning","DMI","Random object created and used only once in org.apache.commons.math.random.RandomDataImpl.reSeedSecure(long)"
"Bad practice Warning","It","org.apache.commons.math.util.MultidimensionalCounter$Iterator.next() cannot throw NoSuchElementException"
"Correctness Warning","FL","Using floating-point loop counters can lead to unexpected behavior."
"Correctness Warning","RCN","Nullcheck of d at line 110 of value previously dereferenced in new org.apache.commons.math.linear.Array2DRowFieldMatrix(FieldElement[][], boolean)"
"Dodgy code Warning","Dm","Found reliance on default encoding in org.apache.commons.math.MathException.printStackTrace(PrintStream): new java.io.PrintWriter(OutputStream, boolean)"
"Dodgy code Warning","Dm","Found reliance on default encoding in org.apache.commons.math.MathRuntimeException.printStackTrace(PrintStream): new java.io.PrintWriter(OutputStream, boolean)"
"Dodgy code Warning","Dm","Found reliance on default encoding in org.apache.commons.math.random.EmpiricalDistributionImpl.load(File): new java.io.FileReader(File)"
"Dodgy code Warning","Dm","Found reliance on default encoding in org.apache.commons.math.random.EmpiricalDistributionImpl.load(URL): new java.io.InputStreamReader(InputStream)"
"Dodgy code Warning","Dm","Found reliance on default encoding in org.apache.commons.math.random.ValueServer.resetReplayFile(): new java.io.InputStreamReader(InputStream)"
"Internationalization Warning","EI","org.apache.commons.math.complex.ComplexFormat.getImaginaryFormat() may expose internal representation by returning ComplexFormat.imaginaryFormat"
"Internationalization Warning","EI","org.apache.commons.math.complex.ComplexFormat.getRealFormat() may expose internal representation by returning ComplexFormat.realFormat"
"Internationalization Warning","EI","org.apache.commons.math.fraction.AbstractFormat.getDenominatorFormat() may expose internal representation by returning AbstractFormat.denominatorFormat"
"Internationalization Warning","EI","org.apache.commons.math.fraction.AbstractFormat.getNumeratorFormat() may expose internal representation by returning AbstractFormat.numeratorFormat"
"Internationalization Warning","EI","org.apache.commons.math.fraction.ProperBigFractionFormat.getWholeFormat() may expose internal representation by returning ProperBigFractionFormat.wholeFormat"
"Internationalization Warning","EI","org.apache.commons.math.fraction.ProperFractionFormat.getWholeFormat() may expose internal representation by returning ProperFractionFormat.wholeFormat"
"Internationalization Warning","EI","org.apache.commons.math.genetics.ListPopulation.getChromosomes() may expose internal representation by returning ListPopulation.chromosomes"
"Internationalization Warning","EI","org.apache.commons.math.geometry.Vector3DFormat.getFormat() may expose internal representation by returning Vector3DFormat.format"
"Internationalization Warning","EI","org.apache.commons.math.linear.AbstractRealVector$SparseEntryIterator.next() may expose internal representation by returning AbstractRealVector$SparseEntryIterator.current"
"Internationalization Warning","EI","org.apache.commons.math.linear.CholeskyDecompositionImpl.getL() may expose internal representation by returning CholeskyDecompositionImpl.cachedL"
"Internationalization Warning","EI","org.apache.commons.math.linear.CholeskyDecompositionImpl.getLT() may expose internal representation by returning CholeskyDecompositionImpl.cachedLT"
"Internationalization Warning","EI","org.apache.commons.math.linear.DefaultFieldMatrixChangingVisitor.end() may expose internal representation by returning DefaultFieldMatrixChangingVisitor.zero"
"Internationalization Warning","EI","org.apache.commons.math.linear.DefaultFieldMatrixPreservingVisitor.end() may expose internal representation by returning DefaultFieldMatrixPreservingVisitor.zero"
"Internationalization Warning","EI","org.apache.commons.math.linear.EigenDecompositionImpl.getD() may expose internal representation by returning EigenDecompositionImpl.cachedD"
"Internationalization Warning","EI","org.apache.commons.math.linear.EigenDecompositionImpl.getV() may expose internal representation by returning EigenDecompositionImpl.cachedV"
"Internationalization Warning","EI","org.apache.commons.math.linear.EigenDecompositionImpl.getVT() may expose internal representation by returning EigenDecompositionImpl.cachedVt"
"Internationalization Warning","EI","org.apache.commons.math.linear.FieldLUDecompositionImpl.getL() may expose internal representation by returning FieldLUDecompositionImpl.cachedL"
"Internationalization Warning","EI","org.apache.commons.math.linear.FieldLUDecompositionImpl.getP() may expose internal representation by returning FieldLUDecompositionImpl.cachedP"
"Internationalization Warning","EI","org.apache.commons.math.linear.FieldLUDecompositionImpl.getU() may expose internal representation by returning FieldLUDecompositionImpl.cachedU"
"Internationalization Warning","EI","org.apache.commons.math.linear.LUDecompositionImpl.getL() may expose internal representation by returning LUDecompositionImpl.cachedL"
"Internationalization Warning","EI","org.apache.commons.math.linear.LUDecompositionImpl.getP() may expose internal representation by returning LUDecompositionImpl.cachedP"
"Internationalization Warning","EI","org.apache.commons.math.linear.LUDecompositionImpl.getU() may expose internal representation by returning LUDecompositionImpl.cachedU"
"Internationalization Warning","EI","org.apache.commons.math.linear.OpenMapRealVector$OpenMapSparseIterator.next() may expose internal representation by returning OpenMapRealVector$OpenMapSparseIterator.current"
"Internationalization Warning","EI","org.apache.commons.math.linear.QRDecompositionImpl.getH() may expose internal representation by returning QRDecompositionImpl.cachedH"
"Internationalization Warning","EI","org.apache.commons.math.linear.QRDecompositionImpl.getQ() may expose internal representation by returning QRDecompositionImpl.cachedQ"
"Internationalization Warning","EI","org.apache.commons.math.linear.QRDecompositionImpl.getQT() may expose internal representation by returning QRDecompositionImpl.cachedQT"
"Internationalization Warning","EI","org.apache.commons.math.linear.QRDecompositionImpl.getR() may expose internal representation by returning QRDecompositionImpl.cachedR"
"Internationalization Warning","EI","org.apache.commons.math.linear.RealVectorFormat.getFormat() may expose internal representation by returning RealVectorFormat.format"
"Internationalization Warning","EI","org.apache.commons.math.linear.SingularValueDecompositionImpl.getS() may expose internal representation by returning SingularValueDecompositionImpl.cachedS"
"Internationalization Warning","EI","org.apache.commons.math.linear.SingularValueDecompositionImpl.getU() may expose internal representation by returning SingularValueDecompositionImpl.cachedU"
"Internationalization Warning","EI","org.apache.commons.math.linear.SingularValueDecompositionImpl.getUT() may expose internal representation by returning SingularValueDecompositionImpl.cachedUt"
"Internationalization Warning","EI","org.apache.commons.math.linear.SingularValueDecompositionImpl.getV() may expose internal representation by returning SingularValueDecompositionImpl.cachedV"
"Internationalization Warning","EI","org.apache.commons.math.linear.SingularValueDecompositionImpl.getVT() may expose internal representation by returning SingularValueDecompositionImpl.cachedVt"
"Internationalization Warning","EI","org.apache.commons.math.ode.events.CombinedEventsManager.getEventsStates() may expose internal representation by returning CombinedEventsManager.states"
"Internationalization Warning","EI","org.apache.commons.math.optimization.linear.LinearConstraint.getCoefficients() may expose internal representation by returning LinearConstraint.coefficients"
"Internationalization Warning","EI","org.apache.commons.math.optimization.linear.LinearObjectiveFunction.getCoefficients() may expose internal representation by returning LinearObjectiveFunction.coefficients"
"Internationalization Warning","EI","org.apache.commons.math.random.CorrelatedRandomVectorGenerator.getRootMatrix() may expose internal representation by returning CorrelatedRandomVectorGenerator.root"
"Internationalization Warning","EI","org.apache.commons.math.random.EmpiricalDistributionImpl.getBinStats() may expose internal representation by returning EmpiricalDistributionImpl.binStats"
"Internationalization Warning","EI","org.apache.commons.math.random.EmpiricalDistributionImpl.getSampleStats() may expose internal representation by returning EmpiricalDistributionImpl.sampleStats"
"Internationalization Warning","EI","org.apache.commons.math.stat.clustering.Cluster.getPoints() may expose internal representation by returning Cluster.points"
"Internationalization Warning","EI","org.apache.commons.math.stat.correlation.Covariance.getCovarianceMatrix() may expose internal representation by returning Covariance.covarianceMatrix"
"Internationalization Warning","EI","org.apache.commons.math.stat.correlation.PearsonsCorrelation.getCorrelationMatrix() may expose internal representation by returning PearsonsCorrelation.correlationMatrix"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getGeoMeanImpl() may expose internal representation by returning SummaryStatistics.geoMeanImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getMaxImpl() may expose internal representation by returning SummaryStatistics.maxImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getMeanImpl() may expose internal representation by returning SummaryStatistics.meanImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getMinImpl() may expose internal representation by returning SummaryStatistics.minImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getSumImpl() may expose internal representation by returning SummaryStatistics.sumImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getSumLogImpl() may expose internal representation by returning SummaryStatistics.sumLogImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getSumsqImpl() may expose internal representation by returning SummaryStatistics.sumsqImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.SummaryStatistics.getVarianceImpl() may expose internal representation by returning SummaryStatistics.varianceImpl"
"Internationalization Warning","EI","org.apache.commons.math.stat.descriptive.moment.GeometricMean.getSumLogImpl() may expose internal representation by returning GeometricMean.sumOfLogs"
"Internationalization Warning","EI","org.apache.commons.math.util.OpenIntToFieldHashMap.get(int) may expose internal representation by returning OpenIntToFieldHashMap.missingEntries"
