"Warning Type","Code","Warning"
"Bad practice Warning","Eq","org.mockito.internal.creation.DelegatingMethod.equals(Object) checks for operand being a reflect.Method"
"Bad practice Warning","Eq","org.mockito.internal.util.reflection.GenericMetadataSupport$WildCardBoundedType.equals(Object) checks for operand being a GenericMetadataSupport$TypeVarBoundedType"
"Bad practice Warning","FS","Format string should use %n rather than \n in org.mockito.internal.invocation.SerializableMethod.getJavaMethod()"
"Bad practice Warning","FS","Format string should use %n rather than \n in org.mockito.internal.invocation.SerializableMethod.getJavaMethod()"
"Bad practice Warning","Nm","The class name org.mockito.exceptions.Discrepancy shadows the simple name of the superclass org.mockito.internal.reporting.Discrepancy"
"Bad practice Warning","Nm","The class name org.mockito.exceptions.Pluralizer shadows the simple name of the superclass org.mockito.internal.reporting.Pluralizer"
"Bad practice Warning","Nm","Class org.mockito.internal.stubbing.answers.ThrowsException is not derived from an Exception, even though it is named as such"
"Bad practice Warning","Nm","The class name org.mockito.stubbing.answers.ReturnsElementsOf shadows the simple name of the superclass org.mockito.internal.stubbing.answers.ReturnsElementsOf"
"Bad practice Warning","Se","org.mockito.internal.configuration.injection.PropertyAndSetterInjection$FieldTypeAndNameComparator implements Comparator but not Serializable"
"Bad practice Warning","Se","The field org.mockito.internal.creation.cglib.SerializableMockitoMethodProxy.methodProxy is transient but isn't set by deserialization"
"Bad practice Warning","Se","Class org.mockito.internal.creation.settings.CreationSettings defines non-transient non-serializable instance field invocationListeners"
"Bad practice Warning","Se","org.mockito.internal.invocation.finder.AllInvocationsFinder$SequenceNumberComparator implements Comparator but not Serializable"
"Bad practice Warning","Se","Class org.mockito.internal.stubbing.answers.AnswerReturnValuesAdapter defines non-transient non-serializable instance field returnValues"
"Bad practice Warning","Se","Class org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs$ReturnsDeepStubsSerializationFallback defines non-transient non-serializable instance field returnTypeGenericMetadata"
"Bad practice Warning","Se","Class org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues defines non-transient non-serializable instance field mockUtil"
"Bad practice Warning","Se","Class org.mockito.internal.stubbing.defaultanswers.ReturnsMocks defines non-transient non-serializable instance field mockitoCore"
"Correctness Warning","NP","Possible null pointer dereference of throwableClasses in org.mockito.internal.stubbing.BaseStubbing.thenThrow(Class[])"
"Correctness Warning","NP","Possible null pointer dereference of throwables in org.mockito.internal.stubbing.BaseStubbing.thenThrow(Throwable[])"
"Dodgy code Warning","EI","org.mockito.exceptions.base.MockitoAssertionError.getUnfilteredStackTrace() may expose internal representation by returning MockitoAssertionError.unfilteredStackTrace"
"Dodgy code Warning","EI","org.mockito.exceptions.base.MockitoException.getUnfilteredStackTrace() may expose internal representation by returning MockitoException.unfilteredStackTrace"
