"Warning Type","Code","Warning"
"Bad practice Warning","CN","com.fasterxml.jackson.databind.util.ISO8601DateFormat.clone() does not call super.clone()"
"Bad practice Warning","CN","com.fasterxml.jackson.databind.util.StdDateFormat.clone() does not call super.clone()"
"Bad practice Warning","DE","com.fasterxml.jackson.databind.introspect.AnnotatedClass.resolveMemberMethods() might ignore java.lang.Exception"
"Bad practice Warning","ES","Comparison of String parameter using == or != in com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap._findDeserializeAndSet2(JsonParser, DeserializationContext, Object, String, int)"
"Bad practice Warning","Eq","com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder defines compareTo(POJOPropertyBuilder) and uses Object.equals()"
"Bad practice Warning","HE","com.fasterxml.jackson.databind.node.BooleanNode defines equals and uses Object.hashCode()"
"Bad practice Warning","HE","com.fasterxml.jackson.databind.util.ArrayBuilders$1 defines equals and uses Object.hashCode()"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.AnnotationIntrospector.isIgnorableType(AnnotatedClass) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.AnnotationIntrospector.isTypeId(AnnotatedMember) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.AnnotationIntrospector.findIgnoreUnknownProperties(AnnotatedClass) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.AnnotationIntrospector.findSerializationSortAlphabetically(Annotated) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.AnnotationIntrospector.findSerializationSortAlphabetically(AnnotatedClass) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.AnnotationIntrospector.hasRequiredMarker(AnnotatedMember) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector.hasRequiredMarker(AnnotatedMember) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.ser.std.EnumSerializer._isShapeWrittenUsingIndex(Class, JsonFormat$Value, boolean) has Boolean return type and returns explicit null"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.ser.std.EnumSerializer.createContextual(SerializerProvider, BeanProperty)"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.DeserializationConfig defines non-transient non-serializable instance field _problemHandlers"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.ObjectReader defines non-transient non-serializable instance field _dataFormatReaders"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.ObjectWriter$Prefetch defines non-transient non-serializable instance field typeSerializer"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.cfg.BaseSettings defines non-transient non-serializable instance field _handlerInstantiator"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.cfg.BaseSettings defines non-transient non-serializable instance field _typeResolverBuilder"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.cfg.DeserializerFactoryConfig defines non-transient non-serializable instance field _modifiers"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.cfg.DeserializerFactoryConfig defines non-transient non-serializable instance field _valueInstantiators"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.cfg.SerializerFactoryConfig defines non-transient non-serializable instance field _additionalKeySerializers"
"Bad practice Warning","Se","Class com.fasterxml.jackson.databind.cfg.SerializerFactoryConfig defines non-transient non-serializable instance field _additionalSerializers"
