"Warning Type","Code","Warning"
"Bad practice Warning","CN","com.fasterxml.jackson.databind.util.ISO8601DateFormat.clone() does not call super.clone()"
"Bad practice Warning","CN","com.fasterxml.jackson.databind.util.StdDateFormat.clone() does not call super.clone()"
"Bad practice Warning","DE","com.fasterxml.jackson.databind.introspect.AnnotatedClass.resolveMemberMethods() might ignore java.lang.Exception"
"Bad practice Warning","ES","Comparison of String parameter using == or != in com.fasterxml.jackson.databind.deser.impl.BeanPropertyMap._find2(String, int, Object)"
"Bad practice Warning","ES","Comparison of String parameter using == or != in com.fasterxml.jackson.databind.util.CompactStringObjectMap._find2(String, int, Object)"
"Bad practice Warning","Eq","com.fasterxml.jackson.databind.introspect.POJOPropertyBuilder defines compareTo(POJOPropertyBuilder) and uses Object.equals()"
"Bad practice Warning","HE","com.fasterxml.jackson.databind.util.ArrayBuilders$1 defines equals and uses Object.hashCode()"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.AnnotationIntrospector.isIgnorableType(AnnotatedClass) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.AnnotationIntrospector.isTypeId(AnnotatedMember) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.AnnotationIntrospector.findIgnoreUnknownProperties(AnnotatedClass) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.AnnotationIntrospector.findSerializationSortAlphabetically(Annotated) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.AnnotationIntrospector.hasRequiredMarker(AnnotatedMember) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.deser.std.StdDeserializer.findFormatFeature(DeserializationContext, BeanProperty, Class, JsonFormat$Feature) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector._findSortAlpha(Annotated) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector.hasRequiredMarker(AnnotatedMember) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector$Java7Support.findTransient(Annotated) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.introspect.JacksonAnnotationIntrospector$Java7Support.hasCreatorAnnotation(Annotated) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.ser.std.EnumSerializer._isShapeWrittenUsingIndex(Class, JsonFormat$Value, boolean) has Boolean return type and returns explicit null"
"Bad practice Warning","NP","com.fasterxml.jackson.databind.ser.std.StdSerializer.findFormatFeature(SerializerProvider, BeanProperty, Class, JsonFormat$Feature) has Boolean return type and returns explicit null"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.deser.std.ArrayBlockingQueueDeserializer.withResolved(JsonDeserializer, JsonDeserializer, TypeDeserializer, Boolean)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.deser.std.CollectionDeserializer.handleNonArray(JsonParser, DeserializationContext, Collection)"
"Bad practice Warning","RC","Suspicious comparison of Boolean references in com.fasterxml.jackson.databind.deser.std.CollectionDeserializer.withResolved(JsonDeserializer, JsonDeserializer, TypeDeserializer, Boolean)"
